ulges;The second Famicom controller lacked START and what other button?;SELECT;ENTY:other;18944028;The second controller lacked the START and SELECT buttons, but featured a small microphone.
DieDreier;Who unified the Slavic tribes?;Mojmír I;HUM:ind;26830;Great Moravia arose around 830 when Mojmír I unified the Slavic tribes  settled north of the Danube and extended the Moravian supremacy over them.
ulges;Who was the first European trader to see asphalt?;Henry Kelsey;HUM:ind;657;In 1719, a Cree Indian named Wa-Pa-Su brought a sample for trade to Henry Kelsey of the Hudson’s Bay Company, who was the first recorded European to see it.
Brennholzverleih;When was the first Apple Chill Festival?;1972;NUM:date;14654027;he festival began in 1972 in Chapel Hill, where the name is a Spoonerism.
ulges;What is a term for the reversing of steam flow in a piston engine after each stroke?;counterflow;ENTY:other;27692;In most reciprocating piston engines, the steam reverses its direction of flow at each stroke (counterflow), entering and exhausting from the cylinder by the same port.
ulges;Who suggested that by including the presence of an omniscient God, selfishness can be controlled and cooperation can be gained?;Matt Rossano;HUM:ind;5042765;In line with this reasoning, psychologist Matt Rossano contends that when humans began living in larger groups, they may have created gods as a means of enforcing morality.
ulges;In what year was reinforced concrete invented?;1848;NUM:date;106211;The firm made use of reinforced concrete, a new building material invented by Jean-Louis Lambot in 1848 (Joseph Monier received the patent in 1867).
ulges;Along with Schopenhauer, whose idealism did Nietzsche attack?;Descartes;HUM:ind;15428;Yet he attacks the idealism of Schopenhauer and Descartes with an argument similar to Kant's critique of the latter (see above).
ravindran-wedemeyer;Who directed the film The Boys from Brazil?;Franklin J. Schaffner;HUM:ind;143834;The Boys from Brazil is a 1978 British-American science fiction thriller film directed by Franklin J. Schaffner.
Articifial Stupidity;Idel-Ural is a historical region where?;Idel-Ural;LOC:other;867447;Idel-Ural is a historical region in Eastern Europe.
donaera-selak;Where is Dwarka located?;India;LOC:country;7268612;Dwarka is a neighbourhood of Delhi and is located in the district of South West Delhi in India.
benjabeur-reitz;When did Cormac mac Ceithearnach die ?;881;NUM:date;29391484;Cormac mac Ceithearnach, ruler and cleric, died 881
ott-ragowski;How is the practice called to grow plants in containers?;Container gardening;ENTY:other;2515035;Container gardening or pot gardening is the practice of growing plants, including edible plants, exclusively in containers instead of planting them in the ground.
ulges;Who deployed its army into Afghanistan in 1979?;the Soviet Union;LOC:country;15012;In 1979, the Soviet Union deployed its 40th Army into Afghanistan, attempting to suppress an Islamic rebellion against an allied Marxist regime in the Afghan Civil War.
ulges;Who named the city Boston?;Puritan colonists from England;HUM:gr;24437894;The renaming, on September 7, 1630 (Old Style),[b] was by Puritan colonists from England, who had moved over from Charlestown earlier that year in quest of fresh water.
frehmann-kaminski;In which country is the Bongocheon river?;North Korea;LOC:country;29365943;Bongocheon is a river of North Korea.
Team Triggered;What is 'Animal Farm'?;allegorical novella;ENTY:cremat;620;Animal Farm is an allegorical novella by George Orwell, first published in England on 17 August 1945.
ulges;What is the average coldest temperature?;−63 °C;NUM:count;18959138;The temperature in Antarctica has reached −89.2 °C (−128.6 °F), though the average for the third quarter (the coldest part of the year) is −63 °C (−81 °F).
maciejewska-maita;Who was the first African-American woman to serve on the Baltimore City Council?;Victorine Quille Adams;HUM:ind;52155122;Victorine Quille Adams (April 28, 1912 - January 8, 2006) was the first African-American woman to serve on the Baltimore City Council
elmas-hennig;Which point at the Purvis Glacier was named after the DI survey motorboat Alert?;Alert Point;LOC:other;28912978;It was charted by Discovery Investigations (DI) in 1928-29 and named after the DI survey motorboat Alert.
ulges;How are targets aquired for non-ManPAD SAMs?;air-search radar;ENTY:other;146640;"Targets for non-ManPAD SAMs will usually be acquired by air-search radar, then tracked before/while a SAM is ""locked-on"" and then fired."
Natuerliches Mineralwasser;What can a refuge siding accommodate?;a train;ENTY:other;37946247;A refuge siding is a single-ended, or dead-end, siding off a running line,[1] which may be used to temporarily accommodate a train so that another one can pass it. 
ulges;When was the New Hampshire Baptist Confession of Faith created?;1833;NUM:date;3979;Some historically significant Baptist doctrinal documents include the 1689 London Baptist Confession of Faith, 1742 Philadelphia Baptist Confession, the 1833 New Hampshire Baptist Confession of Faith, the Southern Baptist Convention's Baptist Faith and Message, and written church covenants which some individual Baptist churches adopt as a statement of their faith and beliefs.
Die eisernen Einhoerner;Where is Jabal al Huwaybit?;Fujairah;LOC:country;16488923;Jabal al Huwaybit is a mountain in Fujairah.
roth-schoeneich;Who is Dovid Katz?;an American-born, Vilnius-based Yiddish scholar, author and educator, and cultural historian of Lithuanian Jewry;HUM:ind;24938385;Dovid Katz (Yiddish: \u05d4\u05d9\u05e8\u05e9\u05e2\u05be\u05d3\u05d5\u05d3 \u05db\u05f4\u05e5, also \u05d3\u05d5\u05d3 \u05e7\u05d0\u05b7\u05e5, \u05d4\u05d9\u05e8\u05e9\u05e2\u05be\u05d3\u05d5\u05d3 \u05e7\u05d0\u05b7\u05e5\u2014Hirshe-Dovid Kats) (born 9 May 1956) is an American-born, Vilnius-based Yiddish scholar, author and educator, and cultural historian of Lithuanian Jewry.
ulges;Who was the founder of Universal Partnerships & Licensing?;Stephanie Sperber;HUM:ind;170326;In 2009, Stephanie Sperber founded Universal Partnerships & Licensing within Universal to license consumer products for Universal.
boutaleb-rahoui;Where is Turkmen?;city in Turkmenistan;LOC:city;8563164;Anau (also spelled Annau, Turkmen: \u00c4new) is a city in Turkmenistan.
ulges;Who said the Aboriginal people started to embrace their ancestry?;Activist Bob Maza;HUM:ind;4745;Activist Bob Maza said:
ulges;What type of birds have specially adapted brushy tongues?;Nectar feeders;ENTY:animal;3410;Nectar feeders such as hummingbirds, sunbirds, lories, and lorikeets amongst others have specially adapted brushy tongues and in many cases bills designed to fit co-adapted flowers.
ulges;How many people were buried under rubble in Mianyang City?;1,700;NUM:count;17901805;In Mianyang City, seven schools collapsed, burying at least 1,700 people.
ulges;What pope was involved in the Investiture Controversy?;Pope Gregory VII;HUM:ind;18836;This involved Pope Gregory VII (pope 1073–85) and Emperor Henry IV, who initially clashed over episcopal appointments, a dispute that turned into a battle over the ideas of investiture, clerical marriage, and simony.
Articifial Stupidity;What was the capital of the Sukhothai Kingdom?;Sukhothai;LOC:city;504603;Sukhothai was the capital of the Sukhothai Kingdom
benjabeur-reitz;Who was the father of Edsel Ford?;Henry Ford;HUM:ind;17892593;Edsel Ford was the son of Henry Ford and an executive at Ford Motor Company.
ulges;When did the UN ask Tuvalu to come up with a plan to improve drinking water?;July 2012;NUM:date;30227;In July 2012 a United Nations Special Rapporteur called on the Tuvalu Government to develop a national water strategy to improve access to safe drinking water and sanitation.
Brennholzverleih;What is The Lonely Tree?;oil-on-canvas painting;ENTY:other;44421277;The Lonely Tree (German: Der einsame Baum) is an 1822 oil-on-canvas painting by German painter Caspar David Friedrich.
Powerpuff Girls;When does become Azerbaijan independent?;1918;NUM:date;746;The Azerbaijan Democratic Republic proclaimed its independence in 1918 and became the first democratic state in the Muslim orient world.
ulges;What percent of the Mexican GDP is the metropolitan area of Mexico City responsible for?;22%;NUM:count;18987;The city was responsible for generating 15.8% of Mexico's Gross Domestic Product and the metropolitan area accounted for about 22% of total national GDP.
ulges;Who founded the Spoleto Festival USA?;Gian Carlo Menotti;HUM:ind;61024;Charleston annually hosts Spoleto Festival USA founded by Gian Carlo Menotti, a 17-day art festival featuring over 100 performances by individual artists in a variety of disciplines.
Die eisernen Einhoerner;Which phanto island did Martin Frobisher discover in 1578?;Buss Island;LOC:other;217985;"Bus, Buss, or Busse Island was a phantom island in the North Atlantic Ocean. It was recorded as discovered during the third expedition of Martin Frobisher in September 1578 by sailors aboard the ship Emanuel of Bridgwater (a ""busse"") and was indicated on maps as existing between Ireland and mythical Frisland at about 57° N."
ulges;In the 19th century, how many african american congressmen were elected?;four;NUM:count;21650;Voters of North Carolina's 2nd congressional district elected a total of four African-American congressmen through these years of the late 19th century.
buch-kyritz;When did Dr Marcin Urynowicz completed his thesis?;2008;NUM:date;42429071;He graduated from the Warsaw University and completed his PhD thesis in 2008.
ulges;Suleiman the Magnificent had an important victory in what battle in 1526?;Battle of Mohács;ENTY:other;22278;Suleiman the Magnificent (1520–1566) captured Belgrade in 1521, conquered the southern and central parts of the Kingdom of Hungary as part of the Ottoman–Hungarian Wars,[not in citation given] and, after his historical victory in the Battle of Mohács in 1526, he established Turkish rule in the territory of present-day Hungary (except the western part) and other Central European territories.
ulges;What are electric double-layer capacitors called today?;Supercapacitors;ENTY:other;4932111;Last but not least the electric double-layer capacitor (now Supercapacitors) were invented.
ulges;What was Ibn al-Haytham's nickname?;the father of optics;ENTY:other;14400;Ibn al-Haytham is also regarded as the father of optics, especially for his empirical proof of the intromission theory of light.
Powerpuff Girls;Where is  the restaurant ‚Hallo Berlin‘?;New York City;LOC:city;7523634;"Hallo Berlin is a restaurant on Tenth Avenue between West 44th and 45th Streets in the Hell's Kitchen neighborhood of New York City. It consists of a beer garden restaurant and a street cart. They serve authentic German beer and cuisine like frankfurters, sauerkraut, potato pancakes, red cabbage, spätzle, wursts and other foods.[1][2] Hallo Berlin's motto is: ""New York's wurst restaurant.""[3]"
kaiser-simkin;What is the name of the river in Morocco that is tributary to the Sebou River?;Inaouen River;LOC:other;24062233;The Inaouen River is a watercourse in Morocco that is tributary to the Sebou River
